codigo_ibge,municipio,uf,estado,populacao,capital,site_oficial,criterio_inclusao,fonte,data_congelamento,status_localizacao_site,observacoes_localizacao_site,data_validacao_site
4115804,Medianeira,PR,Paraná,57910,False,https://www.medianeira.pr.gov.br/,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4116208,Morretes,PR,Paraná,19089,False,https://www.morretes.pr.gov.br/,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4116901,Nova Esperança,PR,Paraná,27142,False,,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.novaesperanca.pr.gov.br/, https://novaesperanca.pr.gov.br/, https://www.prefeitura.novaesperanca.pr.gov.br/, https://prefeitura.novaesperanca.pr.gov.br/",2026-05-21
4117305,Ortigueira,PR,Paraná,24706,False,,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.ortigueira.pr.gov.br/, https://ortigueira.pr.gov.br/, https://www.prefeitura.ortigueira.pr.gov.br/, https://prefeitura.ortigueira.pr.gov.br/",2026-05-21
4117503,Paiçandu,PR,Paraná,48695,False,https://www.paicandu.pr.gov.br/,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4117602,Palmas,PR,Paraná,50238,False,,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.palmas.pr.gov.br/, https://palmas.pr.gov.br/, https://www.prefeitura.palmas.pr.gov.br/, https://prefeitura.palmas.pr.gov.br/",2026-05-21
4117701,Palmeira,PR,Paraná,34948,False,https://www.palmeira.pr.gov.br/,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4117909,Palotina,PR,Paraná,37039,False,,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.palotina.pr.gov.br/, https://palotina.pr.gov.br/, https://www.prefeitura.palotina.pr.gov.br/, https://prefeitura.palotina.pr.gov.br/",2026-05-21
4118204,Paranaguá,PR,Paraná,150104,False,https://www.paranagua.pr.gov.br/,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4118402,Paranavaí,PR,Paraná,96209,False,https://www.paranavai.pr.gov.br/,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4118501,Pato Branco,PR,Paraná,97821,False,https://patobranco.pr.gov.br/,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4119152,Pinhais,PR,Paraná,131255,False,https://www.pinhais.pr.gov.br/,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4119301,Pinhão,PR,Paraná,30451,False,https://www.pinhao.pr.gov.br/,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4119509,Piraquara,PR,Paraná,127433,False,https://www.piraquara.pr.gov.br/,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4119400,Piraí do Sul,PR,Paraná,23977,False,https://www.piraidosul.pr.gov.br/,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4119608,Pitanga,PR,Paraná,34527,False,https://www.pitanga.pr.gov.br/,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4119905,Ponta Grossa,PR,Paraná,375632,False,,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.pontagrossa.pr.gov.br/, https://pontagrossa.pr.gov.br/, https://www.prefeitura.pontagrossa.pr.gov.br/, https://prefeitura.pontagrossa.pr.gov.br/",2026-05-21
4119954,Pontal do Paraná,PR,Paraná,33131,False,https://www.pontaldoparana.pr.gov.br/,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4120606,Prudentópolis,PR,Paraná,50946,False,https://www.prudentopolis.pr.gov.br/,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4120804,Quatro Barras,PR,Paraná,25397,False,https://www.quatrobarras.pr.gov.br/,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4120903,Quedas do Iguaçu,PR,Paraná,31423,False,https://www.quedasdoiguacu.pr.gov.br/,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4121208,Quitandinha,PR,Paraná,18882,False,https://www.quitandinha.pr.gov.br/,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4121406,Realeza,PR,Paraná,20097,False,,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.realeza.pr.gov.br/, https://realeza.pr.gov.br/, https://www.prefeitura.realeza.pr.gov.br/, https://prefeitura.realeza.pr.gov.br/",2026-05-21
4121703,Reserva,PR,Paraná,24878,False,https://www.reserva.pr.gov.br/,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4122206,Rio Branco do Sul,PR,Paraná,40308,False,,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.riobrancodosul.pr.gov.br/, https://riobrancodosul.pr.gov.br/, https://www.prefeitura.riobrancodosul.pr.gov.br/, https://prefeitura.riobrancodosul.pr.gov.br/",2026-05-21
4122305,Rio Negro,PR,Paraná,31951,False,https://www.rionegro.pr.gov.br/,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4122404,Rolândia,PR,Paraná,75818,False,,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.rolandia.pr.gov.br/, https://rolandia.pr.gov.br/, https://www.prefeitura.rolandia.pr.gov.br/, https://prefeitura.rolandia.pr.gov.br/",2026-05-21
4123006,Salto do Lontra,PR,Paraná,15706,False,https://www.saltodolontra.pr.gov.br/,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4123501,Santa Helena,PR,Paraná,26461,False,https://www.santahelena.pr.gov.br/,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4124053,Santa Terezinha de Itaipu,PR,Paraná,25300,False,,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.santaterezinhadeitaipu.pr.gov.br/, https://santaterezinhadeitaipu.pr.gov.br/, https://www.prefeitura.santaterezinhadeitaipu.pr.gov.br/, https://prefeitura.santaterezinhadeitaipu.pr.gov.br/",2026-05-21
4124103,Santo Antônio da Platina,PR,Paraná,45628,False,https://www.santoantoniodaplatina.pr.gov.br/,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4124400,Santo Antônio do Sudoeste,PR,Paraná,24980,False,,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.santoantoniodosudoeste.pr.gov.br/, https://santoantoniodosudoeste.pr.gov.br/, https://www.prefeitura.santoantoniodosudoeste.pr.gov.br/, https://prefeitura.santoantoniodosudoeste.pr.gov.br/",2026-05-21
4126256,Sarandi,PR,Paraná,128106,False,https://www.sarandi.pr.gov.br/,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4126306,Sengés,PR,Paraná,17256,False,https://www.senges.pr.gov.br/,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4126504,Sertanópolis,PR,Paraná,16210,False,https://www.sertanopolis.pr.gov.br/,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4126603,Siqueira Campos,PR,Paraná,24031,False,https://www.siqueiracampos.pr.gov.br/,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4125506,São José dos Pinhais,PR,Paraná,349880,False,,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.saojosedospinhais.pr.gov.br/, https://saojosedospinhais.pr.gov.br/, https://www.prefeitura.saojosedospinhais.pr.gov.br/, https://prefeitura.saojosedospinhais.pr.gov.br/",2026-05-21
4125605,São Mateus do Sul,PR,Paraná,43490,False,https://www.saomateusdosul.pr.gov.br/,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4125704,São Miguel do Iguaçu,PR,Paraná,30416,False,,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.saomigueldoiguacu.pr.gov.br/, https://saomigueldoiguacu.pr.gov.br/, https://www.prefeitura.saomigueldoiguacu.pr.gov.br/, https://prefeitura.saomigueldoiguacu.pr.gov.br/",2026-05-21
4126801,Tapejara,PR,Paraná,16326,False,https://www.tapejara.pr.gov.br/,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4127106,Telêmaco Borba,PR,Paraná,77479,False,https://www.telemacoborba.pr.gov.br/,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4127205,Terra Boa,PR,Paraná,18168,False,https://www.terraboa.pr.gov.br/,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4127403,Terra Roxa,PR,Paraná,18636,False,https://www.terraroxa.pr.gov.br/,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4127502,Tibagi,PR,Paraná,20374,False,https://www.tibagi.pr.gov.br/,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4127601,Tijucas do Sul,PR,Paraná,18458,False,https://www.tijucasdosul.pr.gov.br/,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4127700,Toledo,PR,Paraná,160701,False,https://www.toledo.pr.gov.br/,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4128005,Ubiratã,PR,Paraná,25732,False,https://www.ubirata.pr.gov.br/,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4128104,Umuarama,PR,Paraná,123059,False,https://www.umuarama.pr.gov.br/,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4128203,União da Vitória,PR,Paraná,56560,False,https://www.uniaodavitoria.pr.gov.br/,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
4128500,Wenceslau Braz,PR,Paraná,19398,False,https://www.wenceslaubraz.pr.gov.br/,PR acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3300100,Angra dos Reis,RJ,Rio de Janeiro,179142,False,,RJ acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.angradosreis.rj.gov.br/, https://angradosreis.rj.gov.br/, https://www.prefeitura.angradosreis.rj.gov.br/, https://prefeitura.angradosreis.rj.gov.br/",2026-05-21
3300209,Araruama,RJ,Rio de Janeiro,137906,False,https://www.araruama.rj.gov.br/,RJ acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3300233,Armação dos Búzios,RJ,Rio de Janeiro,42527,False,,RJ acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.armacaodosbuzios.rj.gov.br/, https://armacaodosbuzios.rj.gov.br/, https://www.prefeitura.armacaodosbuzios.rj.gov.br/, https://prefeitura.armacaodosbuzios.rj.gov.br/",2026-05-21
3300258,Arraial do Cabo,RJ,Rio de Janeiro,32822,False,,RJ acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.arraialdocabo.rj.gov.br/, https://arraialdocabo.rj.gov.br/, https://www.prefeitura.arraialdocabo.rj.gov.br/, https://prefeitura.arraialdocabo.rj.gov.br/",2026-05-21
3300407,Barra Mansa,RJ,Rio de Janeiro,181679,False,https://www.barramansa.rj.gov.br/,RJ acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3300308,Barra do Piraí,RJ,Rio de Janeiro,98506,False,https://www.barradopirai.rj.gov.br/,RJ acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3300456,Belford Roxo,RJ,Rio de Janeiro,518384,False,,RJ acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.belfordroxo.rj.gov.br/, https://belfordroxo.rj.gov.br/, https://www.prefeitura.belfordroxo.rj.gov.br/, https://prefeitura.belfordroxo.rj.gov.br/",2026-05-21
3300506,Bom Jardim,RJ,Rio de Janeiro,29758,False,https://www.bomjardim.rj.gov.br/,RJ acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
