codigo_ibge,municipio,uf,estado,populacao,capital,site_oficial,criterio_inclusao,fonte,data_congelamento
2929701,Sátiro Dias,BA,Bahia,16476,false,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2928901,São Desidério,BA,Bahia,34982,false,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2929107,São Felipe,BA,Bahia,20923,false,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2929206,São Francisco do Conde,BA,Bahia,41110,false,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2929057,São Félix do Coribe,BA,Bahia,15780,false,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2929255,São Gabriel,BA,Bahia,19229,false,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2929305,São Gonçalo dos Campos,BA,Bahia,42171,false,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2929503,São Sebastião do Passé,BA,Bahia,42944,false,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2931004,Tanhaçu,BA,Bahia,21787,false,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2931053,Tanque Novo,BA,Bahia,17812,false,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2931202,Taperoá,BA,Bahia,18556,false,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2931301,Tapiramutá,BA,Bahia,16226,false,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2931350,Teixeira de Freitas,BA,Bahia,153738,false,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2931509,Teofilândia,BA,Bahia,21825,false,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2931608,Teolândia,BA,Bahia,15978,false,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2931806,Tremedal,BA,Bahia,16646,false,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2931905,Tucano,BA,Bahia,51016,false,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2932002,Uauá,BA,Bahia,25449,false,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2932200,Ubaitaba,BA,Bahia,17878,false,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2932309,Ubatã,BA,Bahia,15839,false,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2932101,Ubaíra,BA,Bahia,19142,false,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2932507,Una,BA,Bahia,18254,false,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2932606,Urandi,BA,Bahia,15776,false,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2932705,Uruçuca,BA,Bahia,22155,false,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2932804,Utinga,BA,Bahia,16645,false,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2933000,Valente,BA,Bahia,25132,false,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2932903,Valença,BA,Bahia,90053,false,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2933208,Vera Cruz,BA,Bahia,45191,false,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2933307,Vitória da Conquista,BA,Bahia,396613,false,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2933505,Wenceslau Guimarães,BA,Bahia,25535,false,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2933604,Xique-Xique,BA,Bahia,47019,false,,BA acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2304400,Fortaleza,CE,Ceará,2578483,true,,Capital dos demais estados/DF,SIDRA 6579/v/9324/p/2025,2026-05-20
5300108,Brasília,DF,Distrito Federal,2996899,true,,Capital dos demais estados/DF,SIDRA 6579/v/9324/p/2025,2026-05-20
3200102,Afonso Cláudio,ES,Espírito Santo,32456,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3200201,Alegre,ES,Espírito Santo,30702,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3200409,Anchieta,ES,Espírito Santo,33017,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3200607,Aracruz,ES,Espírito Santo,103363,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3200805,Baixo Guandu,ES,Espírito Santo,32829,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3200904,Barra de São Francisco,ES,Espírito Santo,45415,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3201209,Cachoeiro de Itapemirim,ES,Espírito Santo,198342,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3201308,Cariacica,ES,Espírito Santo,376200,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3201407,Castelo,ES,Espírito Santo,39575,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3201506,Colatina,ES,Espírito Santo,129301,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3201605,Conceição da Barra,ES,Espírito Santo,28923,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3201902,Domingos Martins,ES,Espírito Santo,38236,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3202108,Ecoporanga,ES,Espírito Santo,22611,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3202207,Fundão,ES,Espírito Santo,18898,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3202405,Guarapari,ES,Espírito Santo,136311,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3202306,Guaçuí,ES,Espírito Santo,31418,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3202454,Ibatiba,ES,Espírito Santo,27543,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3202801,Itapemirim,ES,Espírito Santo,44020,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3203007,Iúna,ES,Espírito Santo,30556,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3203056,Jaguaré,ES,Espírito Santo,31551,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3203205,Linhares,ES,Espírito Santo,183797,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3203320,Marataízes,ES,Espírito Santo,45953,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3203346,Marechal Floriano,ES,Espírito Santo,18964,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3203403,Mimoso do Sul,ES,Espírito Santo,25088,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3203502,Montanha,ES,Espírito Santo,19830,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3203700,Muniz Freire,ES,Espírito Santo,18809,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3203908,Nova Venécia,ES,Espírito Santo,52324,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3204005,Pancas,ES,Espírito Santo,19120,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3204054,Pedro Canário,ES,Espírito Santo,21923,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3204104,Pinheiros,ES,Espírito Santo,24843,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3204203,Piúma,ES,Espírito Santo,23912,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3204351,Rio Bananal,ES,Espírito Santo,20350,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3204559,Santa Maria de Jetibá,ES,Espírito Santo,45575,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3204609,Santa Teresa,ES,Espírito Santo,23872,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3205002,Serra,ES,Espírito Santo,579720,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3205010,Sooretama,ES,Espírito Santo,28668,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3204708,São Gabriel da Palha,ES,Espírito Santo,34272,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3204906,São Mateus,ES,Espírito Santo,134423,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3205036,Vargem Alta,ES,Espírito Santo,20390,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3205069,Venda Nova do Imigrante,ES,Espírito Santo,25395,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3205101,Viana,ES,Espírito Santo,79043,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3205200,Vila Velha,ES,Espírito Santo,506779,false,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3205309,Vitória,ES,Espírito Santo,343378,true,,ES acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5200050,Abadia de Goiás,GO,Goiás,22052,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5200100,Abadiânia,GO,Goiás,17738,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5200134,Acreúna,GO,Goiás,22079,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5200308,Alexânia,GO,Goiás,28244,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5201306,Anicuns,GO,Goiás,18306,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5201108,Anápolis,GO,Goiás,420300,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5201405,Aparecida de Goiânia,GO,Goiás,556021,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5201702,Aragarças,GO,Goiás,18601,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5203302,Bela Vista de Goiás,GO,Goiás,37305,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5203500,Bom Jesus de Goiás,GO,Goiás,24925,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5204409,Caiapônia,GO,Goiás,16628,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5204508,Caldas Novas,GO,Goiás,106820,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5204904,Campos Belos,GO,Goiás,18227,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5205109,Catalão,GO,Goiás,122760,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5205406,Ceres,GO,Goiás,22570,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5205497,Cidade Ocidental,GO,Goiás,101570,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5205513,Cocalzinho de Goiás,GO,Goiás,27196,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5206206,Cristalina,GO,Goiás,66827,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5206404,Crixás,GO,Goiás,17532,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5208004,Formosa,GO,Goiás,121559,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5208806,Goianira,GO,Goiás,81495,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5208608,Goianésia,GO,Goiás,78009,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5209101,Goiatuba,GO,Goiás,36984,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5208905,Goiás,GO,Goiás,24172,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5208707,Goiânia,GO,Goiás,1503256,true,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5209200,Guapó,GO,Goiás,20985,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5209705,Hidrolândia,GO,Goiás,30587,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5209952,Indiara,GO,Goiás,17985,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5210000,Inhumas,GO,Goiás,53884,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5210109,Ipameri,GO,Goiás,26223,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5210208,Iporá,GO,Goiás,37283,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5210406,Itaberaí,GO,Goiás,47603,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5210901,Itapaci,GO,Goiás,21891,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5211206,Itapuranga,GO,Goiás,26553,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5211503,Itumbiara,GO,Goiás,113322,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5211800,Jaraguá,GO,Goiás,46633,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5211909,Jataí,GO,Goiás,111634,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5212204,Jussara,GO,Goiás,19926,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5212501,Luziânia,GO,Goiás,221262,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5213087,Minaçu,GO,Goiás,26616,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5213103,Mineiros,GO,Goiás,74999,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5213806,Morrinhos,GO,Goiás,54326,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5214002,Mozarlândia,GO,Goiás,15199,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5214507,Nerópolis,GO,Goiás,34273,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5214606,Niquelândia,GO,Goiás,33890,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5215231,Novo Gama,GO,Goiás,107663,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5215306,Orizona,GO,Goiás,17035,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5215603,Padre Bernardo,GO,Goiás,37207,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5215702,Palmeiras de Goiás,GO,Goiás,34375,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5217104,Piracanjuba,GO,Goiás,25373,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5217302,Pirenópolis,GO,Goiás,28028,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5217401,Pires do Rio,GO,Goiás,33736,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5217609,Planaltina,GO,Goiás,112304,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5217708,Pontalina,GO,Goiás,18763,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5218003,Porangatu,GO,Goiás,45512,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5218300,Posse,GO,Goiás,36291,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5218508,Quirinópolis,GO,Goiás,50329,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5218805,Rio Verde,GO,Goiás,241494,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5218904,Rubiataba,GO,Goiás,20186,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5219308,Santa Helena de Goiás,GO,Goiás,39601,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5219753,Santo Antônio do Descoberto,GO,Goiás,75221,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5220454,Senador Canedo,GO,Goiás,175042,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5220603,Silvânia,GO,Goiás,23150,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5220009,São João d'Aliança,GO,Goiás,15026,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5220108,São Luís de Montes Belos,GO,Goiás,35288,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5220207,São Miguel do Araguaia,GO,Goiás,22040,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5220405,São Simão,GO,Goiás,17181,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5221403,Trindade,GO,Goiás,153560,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5221601,Uruaçu,GO,Goiás,44533,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5221858,Valparaíso de Goiás,GO,Goiás,218416,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5222005,Vianópolis,GO,Goiás,15644,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
5200258,Águas Lindas de Goiás,GO,Goiás,245352,false,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2111300,São Luís,MA,Maranhão,1089215,true,,Capital dos demais estados/DF,SIDRA 6579/v/9324/p/2025,2026-05-20
3100203,Abaeté,MG,Minas Gerais,23173,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3101102,Aimorés,MG,Minas Gerais,26212,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3101607,Alfenas,MG,Minas Gerais,82303,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3101706,Almenara,MG,Minas Gerais,42019,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3101904,Alpinópolis,MG,Minas Gerais,18673,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3102308,Alvinópolis,MG,Minas Gerais,15358,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3101508,Além Paraíba,MG,Minas Gerais,31159,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3102605,Andradas,MG,Minas Gerais,42501,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3103504,Araguari,MG,Minas Gerais,123432,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3104007,Araxá,MG,Minas Gerais,118786,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3103405,Araçuaí,MG,Minas Gerais,35185,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3104205,Arcos,MG,Minas Gerais,43653,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3104502,Arinos,MG,Minas Gerais,17586,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3104908,Baependi,MG,Minas Gerais,18782,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3105103,Bambuí,MG,Minas Gerais,24203,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3105608,Barbacena,MG,Minas Gerais,129695,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3105905,Barroso,MG,Minas Gerais,20604,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3105400,Barão de Cocais,MG,Minas Gerais,32264,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3106200,Belo Horizonte,MG,Minas Gerais,2415872,true,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3106309,Belo Oriente,MG,Minas Gerais,24546,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3106705,Betim,MG,Minas Gerais,431433,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3107109,Boa Esperança,MG,Minas Gerais,41443,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3107307,Bocaiúva,MG,Minas Gerais,49797,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3107406,Bom Despacho,MG,Minas Gerais,54377,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3108008,Bom Sucesso,MG,Minas Gerais,17515,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3108305,Borda da Mata,MG,Minas Gerais,17837,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3108404,Botelhos,MG,Minas Gerais,15141,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3108552,Brasilândia de Minas,MG,Minas Gerais,15485,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3108602,Brasília de Minas,MG,Minas Gerais,33262,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3109006,Brumadinho,MG,Minas Gerais,41090,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3109303,Buritis,MG,Minas Gerais,24779,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3109402,Buritizeiro,MG,Minas Gerais,23908,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3110004,Caeté,MG,Minas Gerais,39775,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3110509,Camanducaia,MG,Minas Gerais,27860,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3110608,Cambuí,MG,Minas Gerais,31066,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3110905,Campanha,MG,Minas Gerais,16372,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3111002,Campestre,MG,Minas Gerais,21155,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3111101,Campina Verde,MG,Minas Gerais,18188,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3111200,Campo Belo,MG,Minas Gerais,54027,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3111606,Campos Gerais,MG,Minas Gerais,26749,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3112307,Capelinha,MG,Minas Gerais,41858,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3113206,Carandaí,MG,Minas Gerais,24403,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3113305,Carangola,MG,Minas Gerais,32134,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3113404,Caratinga,MG,Minas Gerais,90890,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3113008,Caraí,MG,Minas Gerais,19511,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3113701,Carlos Chagas,MG,Minas Gerais,18783,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3114204,Carmo do Cajuru,MG,Minas Gerais,24581,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3114303,Carmo do Paranaíba,MG,Minas Gerais,29885,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3114402,Carmo do Rio Claro,MG,Minas Gerais,21506,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3114501,Carmópolis de Minas,MG,Minas Gerais,18561,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3115300,Cataguases,MG,Minas Gerais,67732,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3115508,Caxambu,MG,Minas Gerais,21412,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3116605,Cláudio,MG,Minas Gerais,31936,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3117306,Conceição das Alagoas,MG,Minas Gerais,30278,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3117504,Conceição do Mato Dentro,MG,Minas Gerais,24559,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
3118007,Congonhas,MG,Minas Gerais,55272,false,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
